line,station,color,date,population
Green,小南門,#008859,2024-06-23,7271
Green,西門,#008859,2024-06-23,67617
Green,北門,#008859,2024-06-23,13604
Green,中山,#008859,2024-06-23,55465
Green,新店,#008859,2024-06-24,64937
Green,新店區公所,#008859,2024-06-24,27622
Green,七張,#008859,2024-06-24,50039
Green,小碧潭,#008859,2024-06-24,59931
Green,大坪林,#008859,2024-06-24,74538
Green,景美,#008859,2024-06-24,3180
Green,萬隆,#008859,2024-06-24,31648
Green,公館,#008859,2024-06-24,25301
Green,台電大樓,#008859,2024-06-24,4597
Green,古亭,#008859,2024-06-24,84814
Green,中正紀念堂,#008859,2024-06-24,56406
Green,小南門,#008859,2024-06-24,22077
Green,西門,#008859,2024-06-24,65802
Green,北門,#008859,2024-06-24,28521
Green,中山,#008859,2024-06-24,83165
Green,新店,#008859,2024-06-25,73201
Green,新店區公所,#008859,2024-06-25,66948
Green,七張,#008859,2024-06-25,71878
Green,小碧潭,#008859,2024-06-25,25690
Green,大坪林,#008859,2024-06-25,33432
Green,景美,#008859,2024-06-25,21789
Green,萬隆,#008859,2024-06-25,73192
Green,公館,#008859,2024-06-25,38067
Green,台電大樓,#008859,2024-06-25,19344
Green,古亭,#008859,2024-06-25,61537
Green,中正紀念堂,#008859,2024-06-25,15542
Green,小南門,#008859,2024-06-25,33591
Green,西門,#008859,2024-06-25,17854
Green,北門,#008859,2024-06-25,3147
Green,中山,#008859,2024-06-25,82527
Green,新店,#008859,2024-06-26,82447
Green,新店區公所,#008859,2024-06-26,49391
Green,七張,#008859,2024-06-26,48621
Green,小碧潭,#008859,2024-06-26,53263
Green,大坪林,#008859,2024-06-26,32899
Green,景美,#008859,2024-06-26,65836
Green,萬隆,#008859,2024-06-26,26379
Green,公館,#008859,2024-06-26,84441
Green,台電大樓,#008859,2024-06-26,67099
Green,古亭,#008859,2024-06-26,21605
Green,中正紀念堂,#008859,2024-06-26,67790
Green,小南門,#008859,2024-06-26,15247
Green,西門,#008859,2024-06-26,48870
Green,北門,#008859,2024-06-26,24826
Green,中山,#008859,2024-06-26,74189
Green,新店,#008859,2024-06-27,53208
Green,新店區公所,#008859,2024-06-27,74978
Green,七張,#008859,2024-06-27,58896
Green,小碧潭,#008859,2024-06-27,8234
Green,大坪林,#008859,2024-06-27,85651
Green,景美,#008859,2024-06-27,44073
Green,萬隆,#008859,2024-06-27,55888
Green,公館,#008859,2024-06-27,68822
Green,台電大樓,#008859,2024-06-27,3215
Green,古亭,#008859,2024-06-27,54820
Green,中正紀念堂,#008859,2024-06-27,63938
Green,小南門,#008859,2024-06-27,31230
Green,西門,#008859,2024-06-27,44096
Green,北門,#008859,2024-06-27,35747
Green,中山,#008859,2024-06-27,62107
Green,新店,#008859,2024-06-28,62773
Green,新店區公所,#008859,2024-06-28,64851
Green,七張,#008859,2024-06-28,1134
Green,小碧潭,#008859,2024-06-28,29510
Green,大坪林,#008859,2024-06-28,60058
Green,景美,#008859,2024-06-28,82963
Green,萬隆,#008859,2024-06-28,59568
Green,公館,#008859,2024-06-28,71138
Green,台電大樓,#008859,2024-06-28,4949
Green,古亭,#008859,2024-06-28,24723
Green,中正紀念堂,#008859,2024-06-28,18647
Green,小南門,#008859,2024-06-28,65707
Green,西門,#008859,2024-06-28,35653
Green,北門,#008859,2024-06-28,76386
Green,中山,#008859,2024-06-28,16621
Green,新店,#008859,2024-06-29,49526
Green,新店區公所,#008859,2024-06-29,18218
Green,七張,#008859,2024-06-29,5439
Green,小碧潭,#008859,2024-06-29,85079
Green,大坪林,#008859,2024-06-29,58048
Green,景美,#008859,2024-06-29,18521
Green,萬隆,#008859,2024-06-29,41603
Green,公館,#008859,2024-06-29,88693
Green,台電大樓,#008859,2024-06-29,82729
Green,古亭,#008859,2024-06-29,51870
Green,中正紀念堂,#008859,2024-06-29,55349
Green,小南門,#008859,2024-06-29,79937
Green,西門,#008859,2024-06-29,61173
Green,北門,#008859,2024-06-29,73533
Green,中山,#008859,2024-06-29,20629
Green,新店,#008859,2024-06-30,11046
Green,新店區公所,#008859,2024-06-30,33978
Green,七張,#008859,2024-06-30,15563
Green,小碧潭,#008859,2024-06-30,13158
Green,大坪林,#008859,2024-06-30,53861
Green,景美,#008859,2024-06-30,79801
Green,萬隆,#008859,2024-06-30,30068
Green,公館,#008859,2024-06-30,33063
Green,台電大樓,#008859,2024-06-30,4208
Green,古亭,#008859,2024-06-30,63844
Green,中正紀念堂,#008859,2024-06-30,43421
Green,小南門,#008859,2024-06-30,80600
Green,西門,#008859,2024-06-30,71122
Green,北門,#008859,2024-06-30,5831
Green,中山,#008859,2024-06-30,18991
Green,新店,#008859,2024-07-01,55895
Green,新店區公所,#008859,2024-07-01,54333
Green,七張,#008859,2024-07-01,60969
Green,小碧潭,#008859,2024-07-01,78946
Green,大坪林,#008859,2024-07-01,18460
Green,景美,#008859,2024-07-01,20079
Green,萬隆,#008859,2024-07-01,32294
Green,公館,#008859,2024-07-01,72198
Green,台電大樓,#008859,2024-07-01,84906
Green,古亭,#008859,2024-07-01,78603
Green,中正紀念堂,#008859,2024-07-01,89475
Green,小南門,#008859,2024-07-01,41266
Green,西門,#008859,2024-07-01,32285
Green,北門,#008859,2024-07-01,53572
Green,中山,#008859,2024-07-01,73991
Green,新店,#008859,2024-07-02,10456
Green,新店區公所,#008859,2024-07-02,52744
Green,七張,#008859,2024-07-02,20332
Green,小碧潭,#008859,2024-07-02,47524
Green,大坪林,#008859,2024-07-02,16741
Green,景美,#008859,2024-07-02,67728
Green,萬隆,#008859,2024-07-02,17429
Green,公館,#008859,2024-07-02,56083
Green,台電大樓,#008859,2024-07-02,36016
Green,古亭,#008859,2024-07-02,18255
Green,中正紀念堂,#008859,2024-07-02,5177
Green,小南門,#008859,2024-07-02,3094
Green,西門,#008859,2024-07-02,48392
Green,北門,#008859,2024-07-02,45572
Green,中山,#008859,2024-07-02,16769
Green,新店,#008859,2024-07-03,31302
Green,新店區公所,#008859,2024-07-03,70689
Green,七張,#008859,2024-07-03,62270
Green,小碧潭,#008859,2024-07-03,75341
Green,大坪林,#008859,2024-07-03,86026
Green,景美,#008859,2024-07-03,33665
Green,萬隆,#008859,2024-07-03,84053
Green,公館,#008859,2024-07-03,57775
Green,台電大樓,#008859,2024-07-03,71223
Green,古亭,#008859,2024-07-03,37813
Green,中正紀念堂,#008859,2024-07-03,57224
Green,小南門,#008859,2024-07-03,49957
Green,西門,#008859,2024-07-03,36277
Green,北門,#008859,2024-07-03,68301
Green,中山,#008859,2024-07-03,33172
Green,新店,#008859,2024-07-04,89841
Green,新店區公所,#008859,2024-07-04,52164
Green,七張,#008859,2024-07-04,16877
Green,小碧潭,#008859,2024-07-04,59664
Green,大坪林,#008859,2024-07-04,36848
Green,景美,#008859,2024-07-04,68092
Green,萬隆,#008859,2024-07-04,42401
Green,公館,#008859,2024-07-04,18989
Green,台電大樓,#008859,2024-07-04,62624
Green,古亭,#008859,2024-07-04,36587
Green,中正紀念堂,#008859,2024-07-04,21068
Green,小南門,#008859,2024-07-04,61609
Green,西門,#008859,2024-07-04,45285
Green,北門,#008859,2024-07-04,60526
Green,中山,#008859,2024-07-04,13936
Green,新店,#008859,2024-07-05,82002
Green,新店區公所,#008859,2024-07-05,48360
Green,七張,#008859,2024-07-05,81262
Green,小碧潭,#008859,2024-07-05,8887
Green,大坪林,#008859,2024-07-05,45063
Green,景美,#008859,2024-07-05,83802
Green,萬隆,#008859,2024-07-05,77723
Green,公館,#008859,2024-07-05,71016
Green,台電大樓,#008859,2024-07-05,77731
Green,古亭,#008859,2024-07-05,22016
Green,中正紀念堂,#008859,2024-07-05,21626
Green,小南門,#008859,2024-07-05,66636
Green,西門,#008859,2024-07-05,64248
Green,北門,#008859,2024-07-05,57700
Green,中山,#008859,2024-07-05,58275
Green,新店,#008859,2024-07-06,48877
Green,新店區公所,#008859,2024-07-06,66372
Green,七張,#008859,2024-07-06,27910
Green,小碧潭,#008859,2024-07-06,82456
Green,大坪林,#008859,2024-07-06,35060
Green,景美,#008859,2024-07-06,13439
Green,萬隆,#008859,2024-07-06,53666
Green,公館,#008859,2024-07-06,68253
Green,台電大樓,#008859,2024-07-06,32120
Green,古亭,#008859,2024-07-06,17034
Green,中正紀念堂,#008859,2024-07-06,82450
Green,小南門,#008859,2024-07-06,89148
Green,西門,#008859,2024-07-06,41452
Green,北門,#008859,2024-07-06,23600
Green,中山,#008859,2024-07-06,59761
Green,新店,#008859,2024-07-07,75911
Green,新店區公所,#008859,2024-07-07,44782
Green,七張,#008859,2024-07-07,15697
Green,小碧潭,#008859,2024-07-07,67972
Green,大坪林,#008859,2024-07-07,10350
Green,景美,#008859,2024-07-07,49064
Green,萬隆,#008859,2024-07-07,67017
Green,公館,#008859,2024-07-07,8230
Green,台電大樓,#008859,2024-07-07,18495
Green,古亭,#008859,2024-07-07,25582
Green,中正紀念堂,#008859,2024-07-07,45114
Green,小南門,#008859,2024-07-07,62290
Green,西門,#008859,2024-07-07,33720
Green,北門,#008859,2024-07-07,26142
Green,中山,#008859,2024-07-07,66008
Green,新店,#008859,2024-07-08,86913
Green,新店區公所,#008859,2024-07-08,75951
Green,七張,#008859,2024-07-08,4531
Green,小碧潭,#008859,2024-07-08,44817
Green,大坪林,#008859,2024-07-08,59262
Green,景美,#008859,2024-07-08,20680
Green,萬隆,#008859,2024-07-08,34831
Green,公館,#008859,2024-07-08,51448
Green,台電大樓,#008859,2024-07-08,70751
Green,古亭,#008859,2024-07-08,36384
Green,中正紀念堂,#008859,2024-07-08,9987
Green,小南門,#008859,2024-07-08,82998
Green,西門,#008859,2024-07-08,12162
Green,北門,#008859,2024-07-08,72542
Green,中山,#008859,2024-07-08,6181
Green,新店,#008859,2024-07-09,58257
Green,新店區公所,#008859,2024-07-09,2104
Green,七張,#008859,2024-07-09,47584
Green,小碧潭,#008859,2024-07-09,21787
Green,大坪林,#008859,2024-07-09,82112
Green,景美,#008859,2024-07-09,37435
Green,萬隆,#008859,2024-07-09,66670
Green,公館,#008859,2024-07-09,63614
Green,台電大樓,#008859,2024-07-09,71361
Green,古亭,#008859,2024-07-09,64856
Green,中正紀念堂,#008859,2024-07-09,57943
Green,小南門,#008859,2024-07-09,36317
Green,西門,#008859,2024-07-09,62879
Green,北門,#008859,2024-07-09,87772
Green,中山,#008859,2024-07-09,41842
Green,新店,#008859,2024-07-10,1475
Green,新店區公所,#008859,2024-07-10,86027
Green,七張,#008859,2024-07-10,36915
Green,小碧潭,#008859,2024-07-10,25614
Green,大坪林,#008859,2024-07-10,7781
Green,景美,#008859,2024-07-10,33298
Green,萬隆,#008859,2024-07-10,55326
Green,公館,#008859,2024-07-10,24984
Green,台電大樓,#008859,2024-07-10,52958
Green,古亭,#008859,2024-07-10,70804
Green,中正紀念堂,#008859,2024-07-10,7506
Green,小南門,#008859,2024-07-10,85175
Green,西門,#008859,2024-07-10,17252
Green,北門,#008859,2024-07-10,30996
Green,中山,#008859,2024-07-10,1023
Green,新店,#008859,2024-07-11,80487
Green,新店區公所,#008859,2024-07-11,65891
Green,七張,#008859,2024-07-11,22775
Green,小碧潭,#008859,2024-07-11,47839
Green,大坪林,#008859,2024-07-11,54783
Green,景美,#008859,2024-07-11,63393
Green,萬隆,#008859,2024-07-11,7185
Green,公館,#008859,2024-07-11,34667
Green,台電大樓,#008859,2024-07-11,38030
Green,古亭,#008859,2024-07-11,17389
Green,中正紀念堂,#008859,2024-07-11,36434
Green,小南門,#008859,2024-07-11,5967
Green,西門,#008859,2024-07-11,1936
Green,北門,#008859,2024-07-11,14627
Green,中山,#008859,2024-07-11,57209
Green,新店,#008859,2024-07-12,40594
Green,新店區公所,#008859,2024-07-12,18283
Green,七張,#008859,2024-07-12,22227
Green,小碧潭,#008859,2024-07-12,66482
Green,大坪林,#008859,2024-07-12,71015
Green,景美,#008859,2024-07-12,82990
Green,萬隆,#008859,2024-07-12,74150
Green,公館,#008859,2024-07-12,53537
Green,台電大樓,#008859,2024-07-12,3650
Green,古亭,#008859,2024-07-12,53964
Green,中正紀念堂,#008859,2024-07-12,89652
Green,小南門,#008859,2024-07-12,59446
Green,西門,#008859,2024-07-12,78570
Green,北門,#008859,2024-07-12,4628
Green,中山,#008859,2024-07-12,89741
Green,新店,#008859,2024-07-13,6132
Green,新店區公所,#008859,2024-07-13,43136
Green,七張,#008859,2024-07-13,58156
Green,小碧潭,#008859,2024-07-13,37845
Green,大坪林,#008859,2024-07-13,24493
Green,景美,#008859,2024-07-13,25583
Green,萬隆,#008859,2024-07-13,22246
Green,公館,#008859,2024-07-13,6376
Green,台電大樓,#008859,2024-07-13,36380
Green,古亭,#008859,2024-07-13,78289
Green,中正紀念堂,#008859,2024-07-13,84145
Green,小南門,#008859,2024-07-13,60089
Green,西門,#008859,2024-07-13,66153
Green,北門,#008859,2024-07-13,69445
Green,中山,#008859,2024-07-13,88162
Green,新店,#008859,2024-07-14,85805
Green,新店區公所,#008859,2024-07-14,51425
Green,七張,#008859,2024-07-14,62878
Green,小碧潭,#008859,2024-07-14,79646
Green,大坪林,#008859,2024-07-14,53546
Green,景美,#008859,2024-07-14,89882
Green,萬隆,#008859,2024-07-14,43157
Green,公館,#008859,2024-07-14,47494
Green,台電大樓,#008859,2024-07-14,29854
Green,古亭,#008859,2024-07-14,70453
Green,中正紀念堂,#008859,2024-07-14,13166
Green,小南門,#008859,2024-07-14,13500
Green,西門,#008859,2024-07-14,37000
Green,北門,#008859,2024-07-14,60740
Green,中山,#008859,2024-07-14,71955
Green,新店,#008859,2024-07-15,77694
Green,新店區公所,#008859,2024-07-15,40331
Green,七張,#008859,2024-07-15,33656
Green,小碧潭,#008859,2024-07-15,16298
Green,大坪林,#008859,2024-07-15,6916
Green,景美,#008859,2024-07-15,32785
Green,萬隆,#008859,2024-07-15,18547
Green,公館,#008859,2024-07-15,30060
Green,台電大樓,#008859,2024-07-15,41300
Green,古亭,#008859,2024-07-15,15433
Green,中正紀念堂,#008859,2024-07-15,88454
Green,小南門,#008859,2024-07-15,47464
Green,西門,#008859,2024-07-15,62249
Green,北門,#008859,2024-07-15,82582
Green,中山,#008859,2024-07-15,53505
Green,新店,#008859,2024-07-16,18597
Green,新店區公所,#008859,2024-07-16,65841
Green,七張,#008859,2024-07-16,4733
Green,小碧潭,#008859,2024-07-16,49175
Green,大坪林,#008859,2024-07-16,16734
Green,景美,#008859,2024-07-16,4039
Green,萬隆,#008859,2024-07-16,37444
Green,公館,#008859,2024-07-16,12454
Green,台電大樓,#008859,2024-07-16,63897
Green,古亭,#008859,2024-07-16,3329
Green,中正紀念堂,#008859,2024-07-16,35173
Green,小南門,#008859,2024-07-16,46025
Green,西門,#008859,2024-07-16,5072
Green,北門,#008859,2024-07-16,38328
Green,中山,#008859,2024-07-16,22094
Green,新店,#008859,2024-07-17,54408
Green,新店區公所,#008859,2024-07-17,11793
Green,七張,#008859,2024-07-17,56521
Green,小碧潭,#008859,2024-07-17,87600
Green,大坪林,#008859,2024-07-17,62907
Green,景美,#008859,2024-07-17,44934
Green,萬隆,#008859,2024-07-17,34670
Green,公館,#008859,2024-07-17,64059
Green,台電大樓,#008859,2024-07-17,69956
Green,古亭,#008859,2024-07-17,49796
Green,中正紀念堂,#008859,2024-07-17,8169
Green,小南門,#008859,2024-07-17,53959
Green,西門,#008859,2024-07-17,49545
Green,北門,#008859,2024-07-17,79026
Green,中山,#008859,2024-07-17,3743
Green,新店,#008859,2024-07-18,33672
Green,新店區公所,#008859,2024-07-18,50447
Green,七張,#008859,2024-07-18,2543
Green,小碧潭,#008859,2024-07-18,89145
Green,大坪林,#008859,2024-07-18,69398
Green,景美,#008859,2024-07-18,31586
Green,萬隆,#008859,2024-07-18,44201
Green,公館,#008859,2024-07-18,87402
Green,台電大樓,#008859,2024-07-18,66791
Green,古亭,#008859,2024-07-18,9905
Green,中正紀念堂,#008859,2024-07-18,75689
Green,小南門,#008859,2024-07-18,84433
Green,西門,#008859,2024-07-18,70824
Green,北門,#008859,2024-07-18,28173
Green,中山,#008859,2024-07-18,45193
Green,新店,#008859,2024-07-19,9406
Green,新店區公所,#008859,2024-07-19,18433
Green,七張,#008859,2024-07-19,87029
Green,小碧潭,#008859,2024-07-19,66957
Green,大坪林,#008859,2024-07-19,29410
Green,景美,#008859,2024-07-19,28295
Green,萬隆,#008859,2024-07-19,25757
Green,公館,#008859,2024-07-19,58110
Green,台電大樓,#008859,2024-07-19,25827
Green,古亭,#008859,2024-07-19,2695
Green,中正紀念堂,#008859,2024-07-19,64751
Green,小南門,#008859,2024-07-19,18895
Green,西門,#008859,2024-07-19,64240
Green,北門,#008859,2024-07-19,66656
Green,中山,#008859,2024-07-19,34044
Green,新店,#008859,2024-07-20,52062
Green,新店區公所,#008859,2024-07-20,27488
Green,七張,#008859,2024-07-20,73312
Green,小碧潭,#008859,2024-07-20,46600
Green,大坪林,#008859,2024-07-20,33896
Green,景美,#008859,2024-07-20,71253
Green,萬隆,#008859,2024-07-20,67772
Green,公館,#008859,2024-07-20,17150
Green,台電大樓,#008859,2024-07-20,73378
Green,古亭,#008859,2024-07-20,38993
Green,中正紀念堂,#008859,2024-07-20,33988
Green,小南門,#008859,2024-07-20,8192
Green,西門,#008859,2024-07-20,84625
Green,北門,#008859,2024-07-20,59383
Green,中山,#008859,2024-07-20,79923
Green,新店,#008859,2024-07-21,87118
Green,新店區公所,#008859,2024-07-21,9560
Green,七張,#008859,2024-07-21,23999
Green,小碧潭,#008859,2024-07-21,14461
Green,大坪林,#008859,2024-07-21,84108
Green,景美,#008859,2024-07-21,33353
Green,萬隆,#008859,2024-07-21,41999
Green,公館,#008859,2024-07-21,46932
Green,台電大樓,#008859,2024-07-21,59991
Green,古亭,#008859,2024-07-21,13058
Green,中正紀念堂,#008859,2024-07-21,1553
Green,小南門,#008859,2024-07-21,30714
Green,西門,#008859,2024-07-21,16318
Green,北門,#008859,2024-07-21,17154
Green,中山,#008859,2024-07-21,89560
Green,新店,#008859,2024-07-22,2256
Green,新店區公所,#008859,2024-07-22,3852
Green,七張,#008859,2024-07-22,12171
Green,小碧潭,#008859,2024-07-22,4641
Green,大坪林,#008859,2024-07-22,66263
Green,景美,#008859,2024-07-22,33965
Green,萬隆,#008859,2024-07-22,63659
Green,公館,#008859,2024-07-22,79841
Green,台電大樓,#008859,2024-07-22,85187
Green,古亭,#008859,2024-07-22,40854
Green,中正紀念堂,#008859,2024-07-22,84028
Green,小南門,#008859,2024-07-22,78952
Green,西門,#008859,2024-07-22,24521
Green,北門,#008859,2024-07-22,32093
Green,中山,#008859,2024-07-22,86569
Green,新店,#008859,2024-07-23,74356
Green,新店區公所,#008859,2024-07-23,88437
Green,七張,#008859,2024-07-23,5190
Green,小碧潭,#008859,2024-07-23,20547
Green,大坪林,#008859,2024-07-23,69570
Green,景美,#008859,2024-07-23,45593
Green,萬隆,#008859,2024-07-23,71352
Green,公館,#008859,2024-07-23,76929
Green,台電大樓,#008859,2024-07-23,9358
Green,古亭,#008859,2024-07-23,23474
Green,中正紀念堂,#008859,2024-07-23,78592
Green,小南門,#008859,2024-07-23,13788
Green,西門,#008859,2024-07-23,23659
Green,北門,#008859,2024-07-23,5678
Green,中山,#008859,2024-07-23,63531
Green,新店,#008859,2024-07-24,41548
Green,新店區公所,#008859,2024-07-24,55286
Green,七張,#008859,2024-07-24,73226
Green,小碧潭,#008859,2024-07-24,10626
Green,大坪林,#008859,2024-07-24,48411
Green,景美,#008859,2024-07-24,75416
Green,萬隆,#008859,2024-07-24,26692
Green,公館,#008859,2024-07-24,26806
Green,台電大樓,#008859,2024-07-24,51756
Green,古亭,#008859,2024-07-24,50488
Green,中正紀念堂,#008859,2024-07-24,21357
Green,小南門,#008859,2024-07-24,59282
Green,西門,#008859,2024-07-24,2374
Green,北門,#008859,2024-07-24,55776
Green,中山,#008859,2024-07-24,77960
Green,新店,#008859,2024-07-25,89647
Green,新店區公所,#008859,2024-07-25,86765
Green,七張,#008859,2024-07-25,79219
Green,小碧潭,#008859,2024-07-25,44268
Green,大坪林,#008859,2024-07-25,61307
Green,景美,#008859,2024-07-25,35416
Green,萬隆,#008859,2024-07-25,53331
Green,公館,#008859,2024-07-25,50879
Green,台電大樓,#008859,2024-07-25,37731
Green,古亭,#008859,2024-07-25,57079
Green,中正紀念堂,#008859,2024-07-25,75489
Green,小南門,#008859,2024-07-25,64310
Green,西門,#008859,2024-07-25,62574
Green,北門,#008859,2024-07-25,10072
Green,中山,#008859,2024-07-25,29916
Green,新店,#008859,2024-07-26,10180
Green,新店區公所,#008859,2024-07-26,30037
Green,七張,#008859,2024-07-26,6130
Green,小碧潭,#008859,2024-07-26,28528
Green,大坪林,#008859,2024-07-26,79439
Green,景美,#008859,2024-07-26,82174
Green,萬隆,#008859,2024-07-26,66190
Green,公館,#008859,2024-07-26,43002
Green,台電大樓,#008859,2024-07-26,2215
Green,古亭,#008859,2024-07-26,11526
Green,中正紀念堂,#008859,2024-07-26,58266
Green,小南門,#008859,2024-07-26,2522
Green,西門,#008859,2024-07-26,36469
Green,北門,#008859,2024-07-26,18045
Green,中山,#008859,2024-07-26,37865
Green,新店,#008859,2024-07-27,54029
Green,新店區公所,#008859,2024-07-27,63414
Green,七張,#008859,2024-07-27,67051
Green,小碧潭,#008859,2024-07-27,56073
Green,大坪林,#008859,2024-07-27,20868
Green,景美,#008859,2024-07-27,67795
Green,萬隆,#008859,2024-07-27,10682
Green,公館,#008859,2024-07-27,74505
Green,台電大樓,#008859,2024-07-27,14077
Green,古亭,#008859,2024-07-27,89989
Green,中正紀念堂,#008859,2024-07-27,34901
Green,小南門,#008859,2024-07-27,21838
Green,西門,#008859,2024-07-27,50074
Green,北門,#008859,2024-07-27,86984
Green,中山,#008859,2024-07-27,66701
Green,新店,#008859,2024-07-28,66375
Green,新店區公所,#008859,2024-07-28,25054
Green,七張,#008859,2024-07-28,79361
Green,小碧潭,#008859,2024-07-28,75690
Green,大坪林,#008859,2024-07-28,65145
Green,景美,#008859,2024-07-28,59177
Green,萬隆,#008859,2024-07-28,33317
Green,公館,#008859,2024-07-28,69932
Green,台電大樓,#008859,2024-07-28,35259
Green,古亭,#008859,2024-07-28,83877
Green,中正紀念堂,#008859,2024-07-28,42928
Green,小南門,#008859,2024-07-28,68783
Green,西門,#008859,2024-07-28,28242
Green,北門,#008859,2024-07-28,37965
Green,中山,#008859,2024-07-28,23561
Green,新店,#008859,2024-07-29,28496
Green,新店區公所,#008859,2024-07-29,6359
Green,七張,#008859,2024-07-29,12283
Green,小碧潭,#008859,2024-07-29,73940
Green,大坪林,#008859,2024-07-29,25601
Green,景美,#008859,2024-07-29,3345
Green,萬隆,#008859,2024-07-29,48171
Green,公館,#008859,2024-07-29,18012
Green,台電大樓,#008859,2024-07-29,39131
Green,古亭,#008859,2024-07-29,68670
Green,中正紀念堂,#008859,2024-07-29,49282
Green,小南門,#008859,2024-07-29,20932
Green,西門,#008859,2024-07-29,72847
Green,北門,#008859,2024-07-29,19211
Green,中山,#008859,2024-07-29,37103
Green,新店,#008859,2024-07-30,37918
Green,新店區公所,#008859,2024-07-30,47243
Green,七張,#008859,2024-07-30,48886
Green,小碧潭,#008859,2024-07-30,4067
Green,大坪林,#008859,2024-07-30,21879
Green,景美,#008859,2024-07-30,65769
Green,萬隆,#008859,2024-07-30,49126
Green,公館,#008859,2024-07-30,84707
Green,台電大樓,#008859,2024-07-30,35320
Green,古亭,#008859,2024-07-30,47456
Green,中正紀念堂,#008859,2024-07-30,78031
Green,小南門,#008859,2024-07-30,59317
Green,西門,#008859,2024-07-30,2588
Green,北門,#008859,2024-07-30,39354
Green,中山,#008859,2024-07-30,13428
Green,新店,#008859,2024-07-31,32663
Green,新店區公所,#008859,2024-07-31,73090
Green,七張,#008859,2024-07-31,68660
Green,小碧潭,#008859,2024-07-31,81295
Green,大坪林,#008859,2024-07-31,40808
Green,景美,#008859,2024-07-31,44067
Green,萬隆,#008859,2024-07-31,78115
Green,公館,#008859,2024-07-31,41412
Green,台電大樓,#008859,2024-07-31,59809
Green,古亭,#008859,2024-07-31,12617
Green,中正紀念堂,#008859,2024-07-31,87720
Green,小南門,#008859,2024-07-31,66504
Green,西門,#008859,2024-07-31,44781
Green,北門,#008859,2024-07-31,52844
Green,中山,#008859,2024-07-31,68434
Green,新店,#008859,2024-08-01,77942
Green,新店區公所,#008859,2024-08-01,13384
Green,七張,#008859,2024-08-01,8518
Green,小碧潭,#008859,2024-08-01,83929
Green,大坪林,#008859,2024-08-01,71944
Green,景美,#008859,2024-08-01,64556
Green,萬隆,#008859,2024-08-01,62575
Green,公館,#008859,2024-08-01,27852
Green,台電大樓,#008859,2024-08-01,8890
Green,古亭,#008859,2024-08-01,44915
Green,中正紀念堂,#008859,2024-08-01,44903
Green,小南門,#008859,2024-08-01,67342
Green,西門,#008859,2024-08-01,39246
Green,北門,#008859,2024-08-01,39465
Green,中山,#008859,2024-08-01,69255
Green,新店,#008859,2024-08-02,20297
Green,新店區公所,#008859,2024-08-02,34280
Green,七張,#008859,2024-08-02,22749
Green,小碧潭,#008859,2024-08-02,41981
Green,大坪林,#008859,2024-08-02,79814
Green,景美,#008859,2024-08-02,31858
Green,萬隆,#008859,2024-08-02,42011
Green,公館,#008859,2024-08-02,41020
Green,台電大樓,#008859,2024-08-02,12798
Green,古亭,#008859,2024-08-02,9717
Green,中正紀念堂,#008859,2024-08-02,85631
Green,小南門,#008859,2024-08-02,32445
Green,西門,#008859,2024-08-02,68639
Green,北門,#008859,2024-08-02,39960
Green,中山,#008859,2024-08-02,35560
Green,新店,#008859,2024-08-03,34992
Green,新店區公所,#008859,2024-08-03,29522
Green,七張,#008859,2024-08-03,89267
Green,小碧潭,#008859,2024-08-03,51900
Green,大坪林,#008859,2024-08-03,21866
Green,景美,#008859,2024-08-03,4286
Green,萬隆,#008859,2024-08-03,50919
Green,公館,#008859,2024-08-03,85199
Green,台電大樓,#008859,2024-08-03,27737
Green,古亭,#008859,2024-08-03,53336
Green,中正紀念堂,#008859,2024-08-03,50170
Green,小南門,#008859,2024-08-03,56869
Green,西門,#008859,2024-08-03,22557
Green,北門,#008859,2024-08-03,82379
Green,中山,#008859,2024-08-03,12524
Green,新店,#008859,2024-08-04,41071
Green,新店區公所,#008859,2024-08-04,80072
Green,七張,#008859,2024-08-04,32119
Green,小碧潭,#008859,2024-08-04,61509
Green,大坪林,#008859,2024-08-04,51893
Green,景美,#008859,2024-08-04,51745
Green,萬隆,#008859,2024-08-04,22204
Green,公館,#008859,2024-08-04,70874
Green,台電大樓,#008859,2024-08-04,3045
Green,古亭,#008859,2024-08-04,28284
Green,中正紀念堂,#008859,2024-08-04,51645
Green,小南門,#008859,2024-08-04,86462
Green,西門,#008859,2024-08-04,42031
Green,北門,#008859,2024-08-04,80763
Green,中山,#008859,2024-08-04,45658
Green,新店,#008859,2024-08-05,50837
Green,新店區公所,#008859,2024-08-05,2788
Green,七張,#008859,2024-08-05,33901
Green,小碧潭,#008859,2024-08-05,35189
Green,大坪林,#008859,2024-08-05,46283
Green,景美,#008859,2024-08-05,66747
Green,萬隆,#008859,2024-08-05,10185
Green,公館,#008859,2024-08-05,75916
Green,台電大樓,#008859,2024-08-05,23491
Green,古亭,#008859,2024-08-05,14972
Green,中正紀念堂,#008859,2024-08-05,52823
Green,小南門,#008859,2024-08-05,84189
Green,西門,#008859,2024-08-05,12366
Green,北門,#008859,2024-08-05,24174
Green,中山,#008859,2024-08-05,25905
Green,新店,#008859,2024-08-06,52600
Green,新店區公所,#008859,2024-08-06,22987
Green,七張,#008859,2024-08-06,2062
Green,小碧潭,#008859,2024-08-06,11786
Green,大坪林,#008859,2024-08-06,58969
Green,景美,#008859,2024-08-06,66597
